15233 58644
3359 2344 0.0666667
682 8206 0.333333
682 7621 0.0625
8206 7621 0.0625
844 2344 0.0666667
682 6067 0.111111
682 684 0.0588235
6067 684 0.0588235
10235 10236 0.9
10237 10238 0.333333
9421 9422 0.5
10239 10240 0.9
10239 1513 0.25
10240 1513 0.25
10241 10242 0.9
4847 4848 0.25
10243 1429 0.0526316
2154 1827 0.333333
2154 4854 0.0344828
1827 4854 0.0344828
10244 10245 0.5
1343 10246 0.9
1343 10247 0.333333
1343 1345 0.05
10246 10247 0.333333
10246 1345 0.05
10247 1345 0.05
5176 10248 0.9
10249 8950 0.333333
10249 10250 0.0909091
8950 10250 0.0909091
9422 2911 0.25
9422 10251 0.166667
2911 10251 0.166667
10252 10253 0.9
10252 10254 0.5
10253 10254 0.5
10237 10238 0.333333
10255 10256 0.9
10257 6759 0.333333
10257 10258 0.25
6759 10258 0.25
4519 6072 0.0322581
4519 8210 0.0357143
6072 8210 0.0357143
9922 10259 0.9
9922 6174 0.047619
10259 6174 0.047619
10260 4750 0.333333
10257 6759 0.333333
10257 10258 0.25
6759 10258 0.25
10261 10262 0.9
10261 3999 0.25
10262 3999 0.25
10263 10264 0.9
10265 10266 0.9
10267 10268 0.9
10269 10270 0.9
10269 10271 0.5
10270 10271 0.5
10272 9441 0.9
10272 9442 0.25
9441 9442 0.25
8832 9050 0.2
10273 10274 0.333333
10273 10275 0.5
10273 10276 0.333333
10273 10277 0.125
10274 10275 0.5
10274 10276 0.333333
10274 10277 0.125
10275 10276 0.333333
10275 10277 0.125
10276 10277 0.125
9526 9527 0.142857
10278 10279 0.5
9936 9937 0.25
9936 9819 0.25
9937 9819 0.25
10280 10281 0.9
10280 8238 0.142857
10281 8238 0.142857
10282 10283 0.9
10282 7897 0.5
10282 7898 0.166667
10283 7897 0.5
10283 7898 0.166667
7897 7898 0.166667
10284 9941 0.5
10284 9942 0.25
9941 9942 0.25
6429 6430 0.25
6429 6873 0.0714286
6430 6873 0.0714286
9322 6873 0.0714286
4693 9099 0.9
4693 4694 0.2
9099 4694 0.2
1635 5054 0.25
265 10285 0.9
6779 128 0.0204082
10286 7488 0.5
10286 7351 0.0909091
10286 288 0.0294118
7488 7351 0.0909091
7488 288 0.0294118
7351 288 0.0294118
2199 1473 0.0322581
5115 10287 0.5
10288 10289 0.9
10288 2067 0.030303
10289 2067 0.030303
8150 401 0.037037
6089 299 0.047619
3735 3147 0.0416667
8990 1017 0.1
8990 8991 0.0526316
1017 8991 0.0526316
512 6123 0.0555556
512 1193 0.0212766
6123 1193 0.0212766
2297 1406 0.0833333
2297 122 0.0151515
1406 122 0.0151515
1044 1692 0.0138889
4665 8882 0.1
1689 3922 0.2
1689 1691 0.0454545
3922 1691 0.0454545
1059 5999 0.166667
1059 6000 0.0588235
5999 6000 0.0588235
1059 5999 0.166667
1059 6000 0.0588235
5999 6000 0.0588235
10290 6242 0.166667
10290 5873 0.0833333
6242 5873 0.0833333
2409 2410 0.25
60 5682 0.0232558
4806 1599 0.0344828
4806 389 0.05
4806 320 0.0416667
1599 389 0.05
1599 320 0.0416667
389 320 0.0416667
944 2636 0.0416667
944 7352 0.0833333
2636 7352 0.0833333
5235 396 0.0434783
5235 741 0.0277778
5235 742 0.0243902
5235 177 0.0625
5235 1221 0.03125
396 741 0.0277778
396 742 0.0243902
396 177 0.0625
396 1221 0.03125
741 742 0.0243902
741 177 0.0625
741 1221 0.03125
742 177 0.0625
742 1221 0.03125
177 1221 0.03125
7951 2305 0.0526316
1537 1023 0.0666667
1537 2817 0.025
1023 2817 0.025
71 8377 0.125
71 8379 0.125
71 1570 0.0434783
71 10291 0.0909091
8377 8379 0.125
8377 1570 0.0434783
8377 10291 0.0909091
8379 1570 0.0434783
8379 10291 0.0909091
1570 10291 0.0909091
71 8377 0.125
71 8379 0.125
71 1570 0.0434783
71 10291 0.0909091
8377 8379 0.125
8377 1570 0.0434783
8377 10291 0.0909091
8379 1570 0.0434783
8379 10291 0.0909091
1570 10291 0.0909091
5077 27 0.00952381
2314 401 0.037037
2314 8864 0.05
401 8864 0.05
6671 1773 0.0714286
10292 3052 0.0833333
10293 535 0.0227273
7934 382 0.0140845
9634 4889 0.5
9634 10294 0.9
9634 10295 0.5
9634 10296 0.333333
10294 10295 0.5
10294 10296 0.333333
10295 10296 0.333333
3641 85 0.0277778
10297 1570 0.0434783
1587 1025 0.016129
744 639 0.00884956
744 9334 0.0243902
744 2545 0.030303
744 10298 0.0555556
639 9334 0.0243902
639 2545 0.030303
639 10298 0.0555556
9334 2545 0.030303
9334 10298 0.0555556
2545 10298 0.0555556
8760 288 0.0294118
589 8380 0.5
10299 2833 0.0588235
10299 4254 0.142857
2833 4254 0.142857
207 3677 0.0192308
5071 10300 0.9
2105 3943 0.142857
1485 1256 0.03125
1485 6561 0.0416667
1485 5539 0.0625
1256 6561 0.0416667
1256 5539 0.0625
6561 5539 0.0625
759 3320 0.0588235
5213 1466 0.0285714
1156 157 0.0196078
1156 3651 0.0238095
157 3651 0.0238095
9101 3215 0.333333
4683 8512 0.125
5389 6018 0.025641
5389 4900 0.037037
6018 4900 0.037037
10301 8528 0.142857
10301 133 0.0138889
10301 1394 0.015873
8528 133 0.0138889
8528 1394 0.015873
133 1394 0.015873
6477 7356 0.125
646 5105 0.0222222
646 777 0.0169492
5105 777 0.0169492
10302 10303 0.9
6690 2177 0.0294118
2123 2932 0.0714286
9631 10304 0.9
1727 10305 0.5
2841 608 0.00909091
10306 10307 0.5
10306 7200 0.125
10306 10308 0.333333
10307 7200 0.125
10307 10308 0.333333
7200 10308 0.333333
4444 6545 0.166667
1354 1257 0.0172414
1354 370 0.0526316
1257 370 0.0526316
6794 6984 0.5
835 8864 0.05
156 328 0.0196078
9345 2731 0.0555556
9345 1025 0.016129
2731 1025 0.016129
1290 174 0.0232558
10309 10310 0.9
2387 2388 0.0714286
8522 2643 0.1
513 514 0.0185185
513 812 0.1
514 812 0.1
1485 3641 0.0555556
5793 367 0.047619
3768 4280 0.0204082
4920 784 0.0108696
805 9482 0.125
805 8399 0.04
9482 8399 0.04
9962 1277 0.0909091
9576 1759 0.0434783
9576 6886 0.0833333
1759 6886 0.0833333
9576 1759 0.0434783
9576 6886 0.0833333
1759 6886 0.0833333
482 335 0.0625
1954 10311 0.0588235
516 515 0.0769231
512 2689 0.0909091
512 637 0.0238095
2689 637 0.0238095
10312 695 0.0588235
9865 76 0.0147059
4873 5211 0.5
4873 10063 0.0909091
4873 10064 0.1
5211 10063 0.0909091
5211 10064 0.1
10063 10064 0.1
5235 1957 0.2
5235 396 0.0434783
5235 741 0.0277778
5235 742 0.0243902
5235 177 0.0625
1957 396 0.0434783
1957 741 0.0277778
1957 742 0.0243902
1957 177 0.0625
396 741 0.0277778
396 742 0.0243902
396 177 0.0625
741 742 0.0243902
741 177 0.0625
742 177 0.0625
88 363 0.0128205
7225 9001 0.142857
7225 277 0.0714286
9001 277 0.0714286
2011 2017 0.0169492
3746 10313 0.25
3746 10314 0.142857
10313 10314 0.142857
1498 312 0.030303
2091 5219 0.9
2479 4977 0.333333
805 209 0.047619
805 74 0.0416667
805 359 0.00952381
209 74 0.0416667
209 359 0.00952381
74 359 0.00952381
9558 436 0.166667
2802 2803 0.111111
2802 6687 0.111111
2803 6687 0.111111
72 525 0.0333333
72 539 0.025641
72 8508 0.0625
72 8509 0.037037
525 539 0.025641
525 8508 0.0625
525 8509 0.037037
539 8508 0.0625
539 8509 0.037037
8508 8509 0.037037
287 1060 0.010989
6122 275 0.0526316
8987 9852 0.2
8987 6709 0.142857
9852 6709 0.142857
10315 265 0.0588235
10315 359 0.00952381
10315 613 0.0217391
265 359 0.00952381
265 613 0.0217391
359 613 0.0217391
2407 10316 0.2
2407 10317 0.5
10316 10317 0.5
9964 274 0.0113636
4906 4907 0.0555556
10312 695 0.0588235
10312 1773 0.0714286
695 1773 0.0714286
7572 3052 0.0833333
422 7955 0.25
422 1103 0.0120482
7955 1103 0.0120482
10318 1692 0.0138889
10318 10319 0.0344828
1692 10319 0.0344828
5892 3067 0.0666667
196 9850 0.5
196 117 0.0555556
196 9716 0.0333333
9850 117 0.0555556
9850 9716 0.0333333
117 9716 0.0333333
4912 4457 0.25
4912 3777 0.25
4912 3778 0.0714286
4912 4824 0.0128205
4457 3777 0.25
4457 3778 0.0714286
4457 4824 0.0128205
3777 3778 0.0714286
3777 4824 0.0128205
3778 4824 0.0128205
10320 740 0.0416667
7221 5363 0.0769231
1300 539 0.025641
1300 1302 0.05
539 1302 0.05
10321 10322 0.9
10321 10323 0.0714286
10321 2693 0.166667
10322 10323 0.0714286
10322 2693 0.166667
10323 2693 0.166667
7926 635 0.03125
1743 1655 0.025
1743 991 0.027027
1655 991 0.027027
5072 5073 0.25
1661 10324 0.9
722 8863 0.111111
10325 6371 0.1
10325 6370 0.5
6371 6370 0.5
9377 10326 0.25
10107 8778 0.0769231
9381 9380 0.333333
9381 10327 0.166667
9380 10327 0.166667
6150 8431 0.333333
5406 2133 0.0555556
10328 10329 0.5
10328 3817 0.166667
10329 3817 0.166667
10330 10331 0.5
10330 3449 0.5
10330 9767 0.1
10331 3449 0.5
10331 9767 0.1
3449 9767 0.1
4924 7027 0.142857
8539 10332 0.9
10333 4731 0.0909091
9021 9892 0.333333
9021 9020 0.5
9892 9020 0.5
10334 10335 0.2
10334 10336 0.25
10335 10336 0.25
10337 10338 0.333333
10337 10339 0.333333
10337 10340 0.333333
10338 10339 0.333333
10338 10340 0.333333
10339 10340 0.333333
10341 10342 0.9
10341 1606 0.5
10342 1606 0.5
2331 2333 0.0588235
2331 10343 0.5
2333 10343 0.5
9028 9029 0.5
7155 7146 0.333333
7155 4366 0.1
7146 4366 0.1
10344 10345 0.9
10344 10346 0.5
10345 10346 0.5
10347 7155 0.0909091
10348 4499 0.142857
10349 1511 0.125
4932 5143 0.5
5730 10350 0.9
10351 10352 0.9
10351 10353 0.25
10352 10353 0.25
4618 8207 0.125
4618 9510 0.0833333
4618 10354 0.0833333
8207 9510 0.0833333
8207 10354 0.0833333
9510 10354 0.0833333
8921 7723 0.5
3462 6265 0.0714286
3462 1617 0.0227273
3462 10355 0.0833333
6265 1617 0.0227273
6265 10355 0.0833333
1617 10355 0.0833333
3121 3122 0.0384615
3121 2787 0.0285714
3122 2787 0.0285714
1830 5167 0.166667
1343 1345 0.05
9039 10356 0.5
9039 10357 0.2
10356 10357 0.2
10358 9790 0.2
10358 3008 0.0769231
9790 3008 0.0769231
10358 9790 0.2
10358 3008 0.0769231
9790 3008 0.0769231
2153 8689 0.0588235
10359 6409 0.166667
10359 6840 0.2
6409 6840 0.2
3120 3121 0.1
3120 3122 0.0384615
3121 3122 0.0384615
10133 6409 0.166667
10360 10361 0.9
8563 7631 0.333333
854 8455 0.142857
854 5172 0.0714286
8455 5172 0.0714286
8955 8956 0.333333
8955 8957 0.166667
8956 8957 0.166667
10362 10363 0.333333
10364 10365 0.2
9610 9611 0.25
10366 10367 0.9
10366 10368 0.5
10367 10368 0.5
10369 10370 0.25
10371 10372 0.9
10373 10374 0.9
8474 10375 0.9
8474 10376 0.333333
10375 10376 0.333333
10377 8342 0.9
10378 10379 0.9
7897 10380 0.9
7897 10381 0.333333
10380 10381 0.333333
7895 10382 0.9
7895 7896 0.166667
10382 7896 0.166667
10383 10384 0.5
5767 10385 0.9
5767 5768 0.166667
10385 5768 0.166667
10056 9705 0.25
10056 10386 0.25
9705 10386 0.25
2194 2195 0.142857
2194 10387 0.5
2195 10387 0.5
1967 3606 0.0909091
8987 9852 0.2
8987 10388 0.333333
9852 10388 0.333333
3299 2603 0.0344828
3299 9351 0.125
2603 9351 0.125
114 661 0.0277778
114 953 0.0185185
661 953 0.0185185
382 9752 0.0555556
1528 3247 0.030303
5812 4264 0.0454545
76 4255 0.0588235
87 8608 0.0909091
814 9206 0.5
814 7929 0.111111
814 604 0.0232558
9206 7929 0.111111
9206 604 0.0232558
7929 604 0.0232558
1256 5539 0.0625
1256 5812 0.0434783
5539 5812 0.0434783
3074 3075 0.2
67 957 0.125
67 1044 0.0666667
67 1692 0.0138889
957 1044 0.0666667
957 1692 0.0138889
1044 1692 0.0138889
5354 218 0.0588235
5354 737 0.0322581
218 737 0.0322581
10389 4302 0.05
4801 144 0.2
4801 10390 0.5
144 10390 0.5
2244 230 0.0212766
4272 4273 0.03125
2259 4448 0.166667
2259 3682 0.0285714
4448 3682 0.0285714
78 174 0.0232558
1458 2288 0.333333
9073 1880 0.05
9073 1881 0.025
1880 1881 0.025
10391 4919 0.125
555 7597 0.05
555 953 0.0185185
555 1060 0.010989
7597 953 0.0185185
7597 1060 0.010989
953 1060 0.010989
3643 2389 0.0204082
3643 10392 0.5
2389 10392 0.5
4470 10393 0.333333
4470 2389 0.0204082
10393 2389 0.0204082
2250 2250 0.0416667
1 10394 0.333333
10395 9760 0.9
2119 326 0.0625
1663 4156 0.111111
1663 6681 0.0434783
1663 599 0.0204082
4156 6681 0.0434783
4156 599 0.0204082
6681 599 0.0204082
5235 396 0.0434783
5235 741 0.0277778
5235 742 0.0243902
396 741 0.0277778
396 742 0.0243902
741 742 0.0243902
7200 3214 0.0384615
7200 3212 0.0909091
3214 3212 0.0909091
4579 8009 0.125
51 10396 0.333333
51 5253 0.0625
10396 5253 0.0625
2218 6911 0.166667
75 76 0.0147059
75 4255 0.0588235
76 4255 0.0588235
2596 705 0.0078125
26 1954 0.0555556
26 15 0.0144928
26 2807 0.0175439
1954 15 0.0144928
1954 2807 0.0175439
15 2807 0.0175439
4299 4827 0.0555556
3027 255 0.0588235
3027 9234 0.25
255 9234 0.25
8621 393 0.047619
8621 3538 0.111111
8621 9636 0.0588235
393 3538 0.111111
393 9636 0.0588235
3538 9636 0.0588235
6008 10397 0.9
2849 10398 0.9
794 249 0.0222222
1515 10399 0.125
1515 2080 0.0357143
10399 2080 0.0357143
5997 7940 0.0625
2830 234 0.030303
4272 4273 0.03125
10400 10401 0.9
8739 606 0.0138889
8739 159 0.0175439
606 159 0.0175439
1175 709 0.0294118
1445 3864 0.0666667
1445 200 0.00943396
1445 131 0.00411523
3864 200 0.00943396
3864 131 0.00411523
200 131 0.00411523
592 4041 0.0769231
1169 8639 0.5
1169 6684 0.0588235
1169 237 0.0454545
1169 599 0.0204082
8639 6684 0.0588235
8639 237 0.0454545
8639 599 0.0204082
6684 237 0.0454545
6684 599 0.0204082
237 599 0.0204082
5217 3620 0.0909091
80 1655 0.025
80 991 0.027027
1655 991 0.027027
310 48 0.0285714
5987 5988 0.2
5987 5989 0.166667
5988 5989 0.166667
8138 83 0.0555556
8138 10402 0.2
83 10402 0.2
2745 7232 0.25
10403 151 0.0416667
326 2273 0.0714286
326 200 0.00943396
326 131 0.00411523
2273 200 0.00943396
2273 131 0.00411523
200 131 0.00411523
10404 603 0.1
10404 315 0.0196078
603 315 0.0196078
4662 9468 0.142857
10062 1256 0.03125
10062 9365 0.027027
1256 9365 0.027027
5984 1963 0.0555556
76 1492 0.0138889
2314 474 0.0227273
1967 7492 0.25
1967 1655 0.025
7492 1655 0.025
5385 2603 0.0344828
5385 5386 0.166667
2603 5386 0.166667
8536 525 0.0333333
8536 2273 0.0714286
8536 6561 0.0416667
525 2273 0.0714286
525 6561 0.0416667
2273 6561 0.0416667
8636 8036 0.333333
67 10405 0.9
67 1044 0.0666667
67 1692 0.0138889
10405 1044 0.0666667
10405 1692 0.0138889
1044 1692 0.0138889
4883 8293 0.0322581
4883 2633 0.0625
8293 2633 0.0625
4585 9104 0.142857
4585 885 0.0163934
4585 10406 0.0909091
4585 10407 0.25
4585 3683 0.0178571
9104 885 0.0163934
9104 10406 0.0909091
9104 10407 0.25
9104 3683 0.0178571
885 10406 0.0909091
885 10407 0.25
885 3683 0.0178571
10406 10407 0.25
10406 3683 0.0178571
10407 3683 0.0178571
115 245 0.25
2829 186 0.0277778
10315 6454 0.25
10408 210 0.0163934
176 10409 0.9
3315 275 0.0526316
2284 779 0.0909091
9733 9734 0.5
5882 3948 0.0666667
1159 10410 0.5
4272 4273 0.03125
419 930 0.0555556
10411 10412 0.333333
10413 2199 0.111111
10413 10414 0.111111
10413 6369 0.111111
10413 1292 0.00900901
2199 10414 0.111111
2199 6369 0.111111
2199 1292 0.00900901
10414 6369 0.111111
10414 1292 0.00900901
6369 1292 0.00900901
1361 10415 0.5
5487 2015 0.142857
5487 10416 0.5
2015 10416 0.5
4708 839 0.0588235
629 6089 0.0357143
207 107 0.0454545
207 457 0.0153846
107 457 0.0153846
2275 2276 0.0588235
241 8877 0.9
4896 10417 0.5
4896 3770 0.027027
10417 3770 0.027027
890 9738 0.25
10418 839 0.0588235
1689 10419 0.5
9708 200 0.00943396
9708 608 0.00909091
9708 131 0.00411523
200 608 0.00909091
200 131 0.00411523
608 131 0.00411523
553 8507 0.04
553 4582 0.025641
8507 4582 0.025641
7794 9715 0.111111
7794 1020 0.05
9715 1020 0.05
1049 3479 0.047619
360 1953 0.0714286
360 10420 0.5
1953 10420 0.5
9648 9649 0.333333
66 872 0.25
66 873 0.0666667
872 873 0.0666667
4065 3319 0.0769231
8763 3061 0.0625
8763 2385 0.0833333
3061 2385 0.0833333
8010 1551 0.0909091
8010 3283 0.0357143
1551 3283 0.0357143
3518 7097 0.25
200 131 0.00411523
200 6891 0.0208333
131 6891 0.0208333
2314 835 0.166667
2314 8864 0.05
835 8864 0.05
3042 3041 0.0625
3042 3047 0.0625
3042 10421 0.111111
3041 3047 0.0625
3041 10421 0.111111
3047 10421 0.111111
7787 7788 0.142857
5335 251 0.0149254
5335 6675 0.0217391
251 6675 0.0217391
116 10422 0.111111
116 791 0.0222222
116 242 0.025
10422 791 0.0222222
10422 242 0.025
791 242 0.025
5487 230 0.0212766
144 10423 0.9
1197 3073 0.0526316
1987 1988 0.0555556
10424 412 0.00900901
265 5368 0.0714286
265 752 0.0192308
5368 752 0.0192308
10107 6496 0.333333
10107 10425 0.2
10107 8778 0.0769231
6496 10425 0.2
6496 8778 0.0769231
10425 8778 0.0769231
10426 10427 0.333333
2556 10428 0.9
2556 5594 0.0555556
10428 5594 0.0555556
9886 9887 0.2
9886 9888 0.0909091
9886 9889 0.0666667
9887 9888 0.0909091
9887 9889 0.0666667
9888 9889 0.0666667
3449 10429 0.333333
3449 3095 0.0769231
10429 3095 0.0769231
10430 10431 0.9
10430 10432 0.5
10431 10432 0.5
9386 9387 0.5
5706 5707 0.5
10433 10434 0.9
10433 10435 0.5
10433 10436 0.333333
10433 10437 0.25
10433 10438 0.2
10434 10435 0.5
10434 10436 0.333333
10434 10437 0.25
10434 10438 0.2
10435 10436 0.333333
10435 10437 0.25
10435 10438 0.2
10436 10437 0.25
10436 10438 0.2
10437 10438 0.2
3099 10439 0.2
3099 10440 0.0555556
10439 10440 0.0555556
10441 10442 0.9
6040 10443 0.9
6040 10444 0.5
6040 6929 0.111111
10443 10444 0.5
10443 6929 0.111111
10444 6929 0.111111
7612 10445 0.333333
7612 7613 0.0769231
10445 7613 0.0769231
4931 10446 0.5
10447 3112 0.333333
10447 9593 0.333333
3112 9593 0.333333
10448 7712 0.5
10448 10449 0.5
10448 10450 0.333333
10448 10451 0.25
7712 10449 0.5
7712 10450 0.333333
7712 10451 0.25
10449 10450 0.333333
10449 10451 0.25
10450 10451 0.25
10452 5606 0.9
10453 10454 0.9
10453 10455 0.5
10454 10455 0.5
10456 10457 0.9
10458 8322 0.166667
2570 2571 0.142857
2570 2572 0.1
2570 2573 0.0294118
2571 2572 0.1
2571 2573 0.0294118
2572 2573 0.0294118
8319 7983 0.111111
8319 7985 0.0909091
7983 7985 0.0909091
10459 6157 0.5
10459 6158 0.25
6157 6158 0.25
5599 5600 0.0666667
5599 5601 0.037037
5600 5601 0.037037
9130 10460 0.9
10461 10462 0.9
10461 10463 0.5
10461 9781 0.111111
10462 10463 0.5
10462 9781 0.111111
10463 9781 0.111111
5948 5949 0.2
5948 3837 0.0909091
5949 3837 0.0909091
7406 7407 0.111111
7406 6169 0.0555556
7407 6169 0.0555556
10464 6068 0.5
6265 7835 0.166667
6265 1617 0.0227273
6265 7720 0.125
7835 1617 0.0227273
7835 7720 0.125
1617 7720 0.125
10465 10466 0.9
10465 10467 0.5
10465 10468 0.333333
10466 10467 0.5
10466 10468 0.333333
10467 10468 0.333333
682 6067 0.111111
682 10469 0.25
6067 10469 0.25
6276 10470 0.25
5747 10471 0.9
5747 10472 0.125
5747 6414 0.166667
10471 10472 0.125
10471 6414 0.166667
10472 6414 0.166667
10473 10474 0.2
10473 10475 0.0666667
10474 10475 0.0666667
6400 5034 0.166667
6400 5035 0.0769231
5034 5035 0.0769231
1827 4854 0.0344828
1827 9146 0.125
4854 9146 0.125
6400 5034 0.166667
6400 5035 0.0769231
5034 5035 0.0769231
10476 3130 0.5
10476 10477 0.5
10476 10478 0.333333
10476 1830 0.111111
3130 10477 0.5
3130 10478 0.333333
3130 1830 0.111111
10477 10478 0.333333
10477 1830 0.111111
10478 1830 0.111111
10479 10480 0.9
10479 10481 0.5
10479 10482 0.333333
10480 10481 0.5
10480 10482 0.333333
10481 10482 0.333333
10483 1350 0.333333
10483 5845 0.333333
1350 5845 0.333333
10359 6409 0.166667
10359 6840 0.2
6409 6840 0.2
10484 10485 0.9
8574 10486 0.333333
10487 7283 0.166667
10487 10488 0.25
7283 10488 0.25
9922 6174 0.047619
1343 1345 0.05
2583 2683 0.0909091
8687 10489 0.9
9804 5033 0.25
9804 4520 0.0666667
9804 10134 0.0666667
5033 4520 0.0666667
5033 10134 0.0666667
4520 10134 0.0666667
8574 10490 0.5
8574 9047 0.142857
8574 9046 0.166667
10490 9047 0.142857
10490 9046 0.166667
9047 9046 0.166667
10148 9043 0.142857
10148 10149 0.2
9043 10149 0.2
1011 7172 0.0714286
1011 6071 0.0434783
7172 6071 0.0434783
8680 10491 0.9
8680 8681 0.111111
10491 8681 0.111111
10492 3852 0.0833333
10493 2909 0.333333
8715 8717 0.333333
8715 8718 0.2
8717 8718 0.2
8961 8962 0.25
8961 10494 0.5
8962 10494 0.5
10495 10496 0.9
10497 8828 0.333333
10498 10499 0.9
9925 8827 0.5
10375 10500 0.25
10501 10502 0.9
10503 9450 0.5
4117 10504 0.9
10505 10506 0.9
10505 10507 0.5
10506 10507 0.5
6866 6867 0.166667
10508 10509 0.9
259 3315 0.0555556
718 2250 0.0416667
718 3683 0.0178571
718 6681 0.0434783
718 6683 0.0769231
718 10510 0.2
2250 3683 0.0178571
2250 6681 0.0434783
2250 6683 0.0769231
2250 10510 0.2
3683 6681 0.0434783
3683 6683 0.0769231
3683 10510 0.2
6681 6683 0.0769231
6681 10510 0.2
6683 10510 0.2
381 2519 0.2
1957 396 0.0434783
1957 741 0.0277778
1957 742 0.0243902
396 741 0.0277778
396 742 0.0243902
741 742 0.0243902
10511 10512 0.9
10511 10513 0.2
10511 10514 0.333333
10512 10513 0.2
10512 10514 0.333333
10513 10514 0.333333
1515 1464 0.0714286
10515 330 0.0384615
10516 10517 0.666667
8852 1447 0.5
417 2183 0.0192308
417 498 0.0142857
417 784 0.0108696
2183 498 0.0142857
2183 784 0.0108696
498 784 0.0108696
10518 3789 0.5
10518 10519 0.5
10518 10520 0.333333
10518 8372 0.0625
10518 1094 0.02
10518 7114 0.0333333
10518 3488 0.0666667
3789 10519 0.5
3789 10520 0.333333
3789 8372 0.0625
3789 1094 0.02
3789 7114 0.0333333
3789 3488 0.0666667
10519 10520 0.333333
10519 8372 0.0625
10519 1094 0.02
10519 7114 0.0333333
10519 3488 0.0666667
10520 8372 0.0625
10520 1094 0.02
10520 7114 0.0333333
10520 3488 0.0666667
8372 1094 0.02
8372 7114 0.0333333
8372 3488 0.0666667
1094 7114 0.0333333
1094 3488 0.0666667
7114 3488 0.0666667
606 10521 0.2
606 153 0.0384615
10521 153 0.0384615
2385 9712 0.9
2086 7323 0.2
3498 8848 0.0833333
421 423 0.027027
609 612 0.0144928
10522 626 0.0149254
624 625 0.030303
624 6095 0.0454545
625 6095 0.0454545
8301 415 0.0208333
2596 2302 0.0526316
3869 3870 0.5
3869 3871 0.25
3869 3872 0.166667
3870 3871 0.25
3870 3872 0.166667
3871 3872 0.166667
10523 10524 0.9
10523 10525 0.142857
10524 10525 0.142857
10526 1299 0.1
1775 1776 0.0185185
1775 10527 0.125
1776 10527 0.125
6480 1402 0.333333
734 2015 0.142857
734 632 0.0263158
2015 632 0.0263158
10528 10529 0.9
4812 4813 0.1
9960 118 0.0263158
1017 638 0.0625
1017 945 0.0121951
638 945 0.0121951
10530 19 0.0357143
4329 4330 0.0526316
1946 303 0.0769231
1946 736 0.0181818
303 736 0.0181818
7951 3247 0.030303
1379 8035 0.047619
3197 8652 0.0666667
3147 7775 0.142857
3147 7104 0.0526316
7775 7104 0.0526316
3147 7104 0.0526316
5461 5464 0.1
6797 8991 0.0526316
6797 247 0.00833333
8991 247 0.00833333
546 7438 0.0714286
546 547 0.0185185
546 287 0.00990099
7438 547 0.0185185
7438 287 0.00990099
547 287 0.00990099
284 5000 0.0416667
2409 3770 0.027027
3399 559 0.00819672
3399 7077 0.0217391
3399 7355 0.0238095
3399 10531 0.25
559 7077 0.0217391
559 7355 0.0238095
559 10531 0.25
7077 7355 0.0238095
7077 10531 0.25
7355 10531 0.25
10192 10193 0.5
9481 1743 0.333333
9481 3247 0.030303
1743 3247 0.030303
1965 10532 0.9
8987 9852 0.2
2491 8845 0.142857
4017 4018 0.333333
